epoch,batch,data_time,fwd_time,bwd_time,total_time,cls_loss,reg_loss,total_loss
9,23,0.000001,0.501689,0.440905,0.999740,4.378878,7.361026,11.739903
9,24,0.000001,0.489840,0.426693,0.985938,3.617151,6.649690,10.266840
9,25,0.000001,0.465033,0.421911,0.947874,4.127347,6.513978,10.641325
9,26,0.000001,0.510578,0.423107,0.975323,3.602047,6.659302,10.261349
9,27,0.000001,0.519990,0.435342,1.021156,3.810835,7.098138,10.908973
9,28,0.000001,0.483202,0.416334,0.966842,3.488905,6.072441,9.561345
9,29,0.000001,0.488005,0.438734,0.987930,4.286880,6.519407,10.806287
9,30,0.000001,0.490977,0.432618,0.988684,4.070933,7.147240,11.218173
9,31,0.000001,0.463779,0.434353,0.957934,4.028266,6.660277,10.688543
9,32,0.000000,0.489944,0.435921,0.978243,3.841929,6.710993,10.552922
9,33,0.000001,0.483918,0.454494,1.007888,4.276903,6.801878,11.078782
9,34,0.000000,0.507489,0.450705,1.027782,3.490609,6.833165,10.323774
9,35,0.000001,0.483759,0.447170,1.012419,3.642912,6.837415,10.480327
9,36,0.000002,0.506666,0.441014,1.021279,3.925772,6.828207,10.753980
10,0,0.000000,0.603518,0.475200,1.087419,3.815450,6.830959,10.646408
10,1,0.000001,0.533151,0.434569,1.051563,3.378254,5.985309,9.363563
10,2,0.000001,0.563795,0.448956,1.085207,3.632686,6.827975,10.460662
10,3,0.000001,0.467607,0.383990,0.930451,5.051763,7.406004,12.457767
10,4,0.000001,0.503345,0.428417,0.974361,3.724425,6.580840,10.305264
10,5,0.000001,0.545678,0.405645,1.020313,4.198515,6.658127,10.856643
10,6,0.000001,0.483628,0.433090,0.989558,3.517966,6.439884,9.957849
10,7,0.000000,0.524153,0.436135,1.028998,3.278832,6.032963,9.311796
10,8,0.000001,0.469838,0.391909,0.935307,3.703675,6.014716,9.718390
10,9,0.000000,0.496812,0.443768,0.981907,3.381249,6.891920,10.273169
10,10,0.000001,0.514507,0.439036,1.036183,3.348452,6.541683,9.890135
10,11,0.000001,0.482952,0.428380,0.969614,3.307219,5.859847,9.167066
10,12,0.000001,0.491957,0.424624,0.980735,3.861099,6.574290,10.435390
10,13,0.000001,0.484756,0.438329,0.993943,3.953351,6.662426,10.615776
10,14,0.000001,0.515955,0.449807,1.015915,3.038440,6.021536,9.059977
10,15,0.000001,0.570097,0.427324,1.065657,3.349861,5.826215,9.176075
10,16,0.000000,0.466446,0.419285,0.951591,3.205792,6.275627,9.481420
10,17,0.000001,0.528377,0.446775,1.030742,4.271774,7.031897,11.303672
10,18,0.000001,0.511463,0.452351,1.036314,4.089748,6.941005,11.030752
10,19,0.000001,0.446169,0.382685,0.899739,3.866211,6.694055,10.560267
10,20,0.000001,0.449646,0.384009,0.865644,3.807379,6.296079,10.103460
10,21,0.000001,0.516410,0.441536,0.999769,4.295354,6.810828,11.106182
10,22,0.000001,0.524481,0.446860,1.031781,3.886196,7.195392,11.081589
10,23,0.000001,0.484879,0.433675,1.000416,3.532049,6.915872,10.447921
10,24,0.000001,0.513872,0.440114,1.016066,3.356246,6.843759,10.200006
10,25,0.000001,0.603932,0.433740,1.111473,3.543504,6.133647,9.677151
10,26,0.000000,0.527379,0.427929,1.009291,3.341386,6.143468,9.484854
10,27,0.000001,0.468266,0.400343,0.938147,3.302218,5.640367,8.942585
10,28,0.000001,0.528659,0.441850,1.016787,3.452753,6.318078,9.770830
10,29,0.000001,0.545973,0.421760,1.056537,3.790444,7.107548,10.897992
10,30,0.000000,0.527732,0.441510,1.047854,4.010746,7.030298,11.041043
10,31,0.000001,0.498673,0.401528,0.992791,3.833805,6.375885,10.209690
10,32,0.000000,0.521779,0.416612,0.988678,3.375428,6.353966,9.729393
10,33,0.000001,0.513901,0.430530,1.013625,3.682352,6.655367,10.337717
10,34,0.000000,0.474390,0.414765,0.950447,2.819716,5.387630,8.207347
10,35,0.000001,0.506171,0.434374,0.980869,4.041067,6.777897,10.818966
10,36,0.000001,0.521077,0.455187,1.039715,4.218450,6.902572,11.121022
11,0,0.000001,0.602103,0.480778,1.091276,3.751188,6.798618,10.549807
11,1,0.000000,0.475019,0.445808,1.009599,3.474938,5.783574,9.258512
11,2,0.000001,0.546375,0.420098,1.022942,3.166843,5.965739,9.132582
11,3,0.000001,0.484661,0.438653,0.975082,3.196828,5.643581,8.840408
11,4,0.000001,0.486375,0.429187,0.982260,3.755211,6.618263,10.373475
11,5,0.000001,0.479658,0.396887,0.945826,4.167741,6.182831,10.350572
11,6,0.000000,0.550792,0.477199,1.081494,3.723619,6.430083,10.153703
11,7,0.000001,0.518960,0.440984,1.036278,3.179786,6.275869,9.455656
11,8,0.000001,0.499262,0.431412,1.005751,3.669854,6.675261,10.345115
11,9,0.000000,0.470854,0.420174,0.960538,3.902356,6.186321,10.088677
11,10,0.000001,0.495133,0.432278,0.985401,3.139487,6.098451,9.237938
11,11,0.000000,0.482966,0.429972,0.982923,3.194701,5.710927,8.905628
11,12,0.000001,0.507153,0.454578,1.018988,3.259797,6.037491,9.297287
11,13,0.000000,0.489764,0.432227,0.985763,3.522746,6.173387,9.696133
11,14,0.000001,0.556250,0.444099,1.065012,3.341333,6.367203,9.708535
11,15,0.000000,0.525851,0.415205,1.019897,2.804411,6.125015,8.929426
11,16,0.000001,0.478229,0.417749,0.964871,3.054500,5.941281,8.995782
11,17,0.000001,0.500469,0.399144,0.961985,3.275797,5.794201,9.069998
11,18,0.000001,0.498341,0.419557,0.976433,3.371807,6.195153,9.566959
11,19,0.000001,0.469373,0.410790,0.950083,4.415590,7.045042,11.460632
11,20,0.000001,0.511298,0.423000,0.991458,3.997694,7.021907,11.019600
11,21,0.000000,0.473695,0.416062,0.961032,3.643904,6.347821,9.991726
11,22,0.000001,0.487119,0.431896,0.979109,3.718071,6.749298,10.467369
11,23,0.000000,0.466504,0.397273,0.936760,3.605915,6.668833,10.274748
11,24,0.000001,0.472613,0.402644,0.910518,3.895252,6.474642,10.369893
11,25,0.000001,0.489795,0.421571,0.958658,3.363966,6.305439,9.669405
11,26,0.000001,0.520643,0.460931,1.044417,4.599409,7.689696,12.289107
11,27,0.000001,0.604339,0.410504,1.090181,2.671888,5.724000,8.395888
11,28,0.000001,0.495489,0.417494,0.961424,3.291455,6.443186,9.734641
11,29,0.000000,0.508859,0.433108,0.997836,3.398352,6.128803,9.527155
11,30,0.000001,0.536591,0.437953,1.056001,3.025080,6.276689,9.301769
11,31,0.000000,0.536183,0.418709,1.026901,4.035001,6.063570,10.098571
11,32,0.000001,0.498016,0.409337,0.973008,2.870966,5.419207,8.290173
11,33,0.000000,0.504861,0.411082,0.964043,3.323999,6.020435,9.344433
11,34,0.000001,0.515322,0.442272,1.033258,3.695913,6.573078,10.268991
11,35,0.000001,0.475701,0.390695,0.954069,2.714766,5.584533,8.299299
11,36,0.000001,0.539491,0.439533,1.036452,3.420627,5.967607,9.388233
12,0,0.000001,0.636173,0.459591,1.104860,3.838360,6.442180,10.280540
12,1,0.000001,0.504061,0.420859,1.014371,3.188586,5.928799,9.117386
12,2,0.000001,0.482559,0.404310,0.940570,3.737332,6.563608,10.300939
12,3,0.000000,0.507891,0.388299,0.951506,3.293791,5.775705,9.069497
12,4,0.000001,0.491909,0.417381,0.958410,3.686222,6.481869,10.168091
12,5,0.000001,0.485054,0.398441,0.936976,3.424975,6.127789,9.552766
12,6,0.000001,0.485660,0.410334,0.947484,2.949346,5.738851,8.688196
12,7,0.000001,0.520698,0.414493,0.994208,3.278741,5.849446,9.128187
12,8,0.000001,0.535594,0.461378,1.062837,4.257151,6.876786,11.133937
12,9,0.000000,0.530079,0.429273,1.037899,3.530400,5.964180,9.494580
12,10,0.000001,0.511044,0.435469,1.017765,3.117829,5.378796,8.496625
12,11,0.000001,0.530285,0.445390,1.030781,3.297064,6.104907,9.401970
12,12,0.000001,0.518638,0.439526,1.046753,3.361709,6.431197,9.792907
12,13,0.000000,0.494545,0.429115,0.983625,2.989930,5.949268,8.939198
12,14,0.000002,0.557523,0.479091,1.106535,4.152617,6.967962,11.120578
12,15,0.000000,0.501084,0.439629,1.032476,3.064459,5.730048,8.794507
12,16,0.000001,0.507483,0.420656,0.996963,2.548560,5.037356,7.585917
12,17,0.000001,0.552629,0.435404,1.042466,3.384976,6.777717,10.162694
12,18,0.000000,0.480654,0.392895,0.976776,3.130947,5.943053,9.073999
12,19,0.000001,0.482736,0.422646,0.933182,3.182288,5.569308,8.751595
12,20,0.000001,0.549781,0.456580,1.068485,3.777141,6.571503,10.348643
12,21,0.000001,0.524466,0.456747,1.068394,3.521729,6.151407,9.673137
12,22,0.000001,0.546540,0.458144,1.100015,3.292415,6.153430,9.445845
12,23,0.000001,0.502899,0.429809,1.015150,3.525463,6.231474,9.756936
12,24,0.000001,0.519956,0.434730,1.034064,3.341455,5.856460,9.197913
12,25,0.000001,0.532219,0.466091,1.058918,3.962494,6.918784,10.881277
12,26,0.000001,0.521188,0.414383,1.023399,3.079091,5.731270,8.810362
12,27,0.000001,0.536402,0.450504,1.043611,3.407763,6.425993,9.833757
12,28,0.000001,0.502680,0.408970,1.004638,3.108001,5.666647,8.774650
12,29,0.000001,0.532989,0.440548,1.042649,2.994938,5.937864,8.932803
12,30,0.000001,0.524004,0.436497,1.041325,2.614603,5.253408,7.868011
12,31,0.000001,0.540880,0.451344,1.075320,2.805583,5.606174,8.411757
12,32,0.000000,0.505822,0.421283,0.981444,2.676065,5.376917,8.052982
12,33,0.000001,0.522175,0.410616,0.994530,3.303452,5.827680,9.131131
12,34,0.000001,0.526470,0.430216,1.006366,2.733716,5.520744,8.254460
12,35,0.000001,0.509998,0.416841,0.998842,3.855672,6.936870,10.792542
12,36,0.000001,0.572366,0.423881,1.070655,2.668352,5.271039,7.939390
13,0,0.000001,0.609193,0.476390,1.094285,3.027902,6.356093,9.383996
13,1,0.000001,0.594702,0.480170,1.176315,3.190207,5.922339,9.112546
13,2,0.000000,0.530156,0.440297,1.052051,2.890829,5.839596,8.730425
13,3,0.000001,0.518562,0.439962,1.028480,2.387063,5.282214,7.669277
13,4,0.000001,0.594968,0.462382,1.124265,3.709536,6.426290,10.135825
13,5,0.000001,0.537620,0.471441,1.085160,3.444563,6.367623,9.812187
13,6,0.000001,0.541399,0.430949,1.047374,3.326167,5.960836,9.287004
13,7,0.000001,0.528732,0.463349,1.066496,3.384346,6.393760,9.778106
13,8,0.000000,0.486157,0.428372,0.993544,3.116951,5.827385,8.944337
13,9,0.000001,0.521115,0.441890,1.031090,3.139204,6.020691,9.159894
13,10,0.000001,0.512358,0.416475,0.991987,3.102731,5.947374,9.050104
13,11,0.000001,0.499118,0.431908,1.000763,2.706648,5.495941,8.202589
13,12,0.000001,0.498191,0.424340,0.991834,2.664331,5.668518,8.332848
13,13,0.000001,0.527833,0.427519,1.012012,3.192013,6.114854,9.306868
13,14,0.000001,0.525187,0.426014,1.030661,2.563939,5.118902,7.682841
13,15,0.000000,0.503342,0.423902,0.994214,3.141539,5.998563,9.140102
13,16,0.000001,0.546105,0.400864,1.001993,3.007987,5.818760,8.826748
13,17,0.000001,0.526451,0.396229,0.981410,3.024176,5.498323,8.522499
13,18,0.000001,0.507477,0.415499,0.997818,3.140046,5.393797,8.533843
13,19,0.000000,0.477700,0.403575,0.951693,3.244599,5.915847,9.160445
13,20,0.000001,0.512940,0.399303,0.958148,2.728001,5.552126,8.280127
13,21,0.000001,0.546635,0.437713,1.029530,2.862988,5.476981,8.339968
13,22,0.000001,0.484825,0.408581,0.968615,3.015831,5.840137,8.855968
13,23,0.000001,0.528357,0.439755,1.019870,3.090823,5.617136,8.707960
13,24,0.000001,0.505785,0.432947,1.012735,3.091392,5.569578,8.660970
13,25,0.000001,0.488879,0.422662,0.968704,3.200018,6.184012,9.384031
13,26,0.000001,0.470170,0.397753,0.934457,3.291004,6.000310,9.291314
13,27,0.000001,0.460715,0.407129,0.914974,2.823557,5.410919,8.234476
13,28,0.000001,0.524656,0.446921,1.020690,3.469419,6.006408,9.475828
13,29,0.000001,0.539326,0.448206,1.064970,2.678448,5.457692,8.136140
13,30,0.000001,0.496117,0.441241,1.005921,2.644959,5.120173,7.765131
13,31,0.000000,0.500220,0.431019,0.980132,3.153500,5.670310,8.823810
13,32,0.000001,0.489943,0.424568,0.967433,2.362112,4.581951,6.944063
13,33,0.000001,0.512591,0.436451,0.996390,2.085607,4.498666,6.584272
13,34,0.000001,0.543153,0.457400,1.066693,3.719742,6.325632,10.045373
13,35,0.000000,0.506431,0.429952,1.018558,3.645126,6.248478,9.893603
13,36,0.000001,0.523032,0.449086,1.043912,3.141688,5.829200,8.970888
14,0,0.000001,0.522573,0.415955,0.939279,3.176932,6.017169,9.194101
14,1,0.000001,0.483303,0.425370,0.957875,2.670749,4.957639,7.628388
14,2,0.000001,0.506468,0.403259,0.962608,3.514425,5.949825,9.464251
14,3,0.000001,0.512374,0.392509,0.971246,2.548756,5.308589,7.857344
14,4,0.000001,0.504714,0.401740,0.976259,2.810577,5.237398,8.047976
14,5,0.000000,0.485147,0.404641,0.958933,2.951137,5.616838,8.567975
14,6,0.000001,0.547662,0.437327,1.042972,3.813863,6.296555,10.110418
14,7,0.000000,0.580238,0.429986,1.096029,3.473938,6.417093,9.891031
14,8,0.000001,0.478297,0.413676,0.974171,3.009663,6.350164,9.359827
14,9,0.000000,0.485799,0.421503,0.972799,3.332231,6.037889,9.370121
14,10,0.000001,0.524623,0.472712,1.074026,3.618907,5.497914,9.116821
14,11,0.000001,0.515555,0.430349,1.029477,2.904479,5.201324,8.105803
14,12,0.000001,0.546642,0.445878,1.072251,3.113267,6.440084,9.553351
14,13,0.000000,0.504355,0.423342,0.997167,2.820776,5.077193,7.897969
14,14,0.000001,0.495461,0.464785,1.028084,2.845332,5.488305,8.333635
14,15,0.000000,0.523480,0.420093,1.017912,2.793192,5.124102,7.917294
14,16,0.000001,0.487674,0.428706,0.974692,2.544937,4.931846,7.476782
14,17,0.000001,0.513938,0.452617,1.008569,2.632017,5.296751,7.928768
14,18,0.000001,0.544533,0.476190,1.104990,3.637461,6.544777,10.182240
14,19,0.000000,0.558120,0.450872,1.095965,2.630121,4.943300,7.573422
14,20,0.000001,0.472425,0.405747,0.937979,2.858843,5.426599,8.285441
14,21,0.000001,0.477698,0.407323,0.936491,3.274822,5.618084,8.892906
14,22,0.000001,0.492137,0.439005,0.989257,3.335886,6.119908,9.455793
14,23,0.000001,0.520047,0.445909,1.029298,2.500400,4.534147,7.034547
14,24,0.000001,0.485280,0.440834,1.006985,2.787287,5.515417,8.302705
14,25,0.000000,0.460273,0.397246,0.913390,3.048241,5.575668,8.623908
14,26,0.000001,0.528421,0.426899,0.994215,3.265016,5.418000,8.683016
14,27,0.000001,0.450132,0.406297,0.913418,3.074146,5.758969,8.833115
14,28,0.000001,0.493320,0.407931,0.940177,2.425464,4.643744,7.069208
14,29,0.000001,0.504427,0.441703,1.001991,2.974750,5.546561,8.521312
14,30,0.000001,0.465693,0.416369,0.942849,2.385519,5.031724,7.417242
14,31,0.000001,0.528935,0.460142,1.043156,3.274754,6.186644,9.461397
14,32,0.000001,0.529623,0.444861,1.059147,2.718443,5.318758,8.037200
14,33,0.000000,0.504292,0.423180,0.998229,2.538060,5.102129,7.640188
14,34,0.000001,0.489478,0.446322,1.001630,2.973617,5.603146,8.576763
14,35,0.000000,0.452100,0.391575,0.919985,2.882159,5.670799,8.552959
14,36,0.000001,0.511813,0.426689,0.987908,3.405292,6.107350,9.512642
15,0,0.000001,0.539019,0.429665,0.977490,2.898178,5.192709,8.090888
15,1,0.000000,0.489591,0.409034,0.975592,2.631814,5.404495,8.036308
15,2,0.000001,0.488741,0.424183,0.976861,2.621887,5.283637,7.905524
15,3,0.000000,0.500964,0.408214,0.958108,2.298387,4.588457,6.886843
15,4,0.000001,0.523771,0.455414,1.043017,3.533397,6.278926,9.812323
15,5,0.000000,0.532402,0.427702,1.047089,2.757605,5.498860,8.256466
15,6,0.000001,0.458091,0.394881,0.918676,2.250375,4.859158,7.109533
15,7,0.000001,0.498546,0.465484,1.009650,3.519317,6.082668,9.601986
15,8,0.000001,0.495660,0.444785,1.025916,2.996896,5.653829,8.650725
15,9,0.000000,0.482576,0.418905,0.957808,2.800468,4.895128,7.695596
15,10,0.000001,0.514813,0.429336,1.000015,3.124819,5.920622,9.045440
15,11,0.000001,0.485181,0.407951,0.958728,2.348602,5.124256,7.472857
15,12,0.000001,0.487355,0.423581,0.967473,2.897685,5.649175,8.546860
15,13,0.000000,0.499470,0.410985,0.978502,3.080409,5.582311,8.662721
15,14,0.000001,0.518715,0.413136,0.989718,2.937954,5.555578,8.493533
15,15,0.000001,0.631383,0.428771,1.120890,3.615673,6.578002,10.193676
15,16,0.000001,0.495317,0.414849,1.002063,2.084965,4.800830,6.885796
15,17,0.000001,0.483783,0.404906,0.948521,2.784039,4.686297,7.470337
15,18,0.000001,0.473453,0.417495,0.950684,2.653313,5.142816,7.796129
15,19,0.000000,0.466777,0.411662,0.941314,2.690075,5.119234,7.809309
15,20,0.000001,0.491523,0.440234,1.002494,2.918543,5.147455,8.065998
15,21,0.000001,0.477480,0.413598,0.956132,2.331157,5.301170,7.632327
15,22,0.000001,0.503644,0.445015,1.005440,2.775949,5.114816,7.890764
15,23,0.000001,0.478862,0.404301,0.961804,2.764579,5.594322,8.358902
15,24,0.000001,0.495813,0.451769,1.009415,2.734408,4.876621,7.611030
15,25,0.000000,0.504163,0.427715,1.000616,2.264527,4.540272,6.804800
15,26,0.000001,0.492794,0.426625,0.998553,2.503213,5.201463,7.704676
15,27,0.000001,0.504031,0.429070,0.999604,2.851500,5.604329,8.455829
15,28,0.000001,0.477655,0.425398,0.982184,2.716309,5.054691,7.771000
15,29,0.000000,0.462618,0.422905,0.944692,2.983195,5.101753,8.084949
15,30,0.000001,0.515610,0.426123,1.006593,2.544766,5.009091,7.553857
15,31,0.000001,0.500045,0.440181,1.009846,3.501783,6.143085,9.644868
15,32,0.000001,0.521921,0.440659,1.011105,2.518768,4.823489,7.342257
15,33,0.000000,0.467641,0.388000,0.915762,2.938849,5.523474,8.462321
15,34,0.000001,0.497781,0.442916,0.978858,2.631136,5.344080,7.975216
15,35,0.000000,0.463706,0.398744,0.934223,3.056756,5.931975,8.988731
15,36,0.000001,0.550792,0.454548,1.063510,3.139008,6.150647,9.289654
16,0,0.000001,0.518584,0.413797,0.933076,2.726911,5.596552,8.323462
16,1,0.000000,0.457221,0.400023,0.890497,2.520679,5.384928,7.905607
16,2,0.000001,0.476691,0.428394,0.958927,2.949675,5.271311,8.220985
16,3,0.000001,0.543177,0.454748,1.053850,2.741564,5.080765,7.822328
16,4,0.000001,0.488724,0.428700,0.992695,2.792244,4.831254,7.623498
16,5,0.000001,0.518471,0.453526,1.018614,2.176071,4.867554,7.043625
16,6,0.000001,0.519562,0.410039,0.992210,2.593889,5.421275,8.015163
16,7,0.000001,0.532867,0.443186,1.061426,2.853795,5.191000,8.044794
16,8,0.000001,0.526462,0.441090,1.042248,2.983523,5.649137,8.632660
16,9,0.000001,0.531556,0.456248,1.074707,2.949516,5.800127,8.749641
16,10,0.000001,0.511702,0.448781,1.047287,3.565911,6.101590,9.667501
16,11,0.000001,0.482751,0.434464,0.999695,3.040503,5.864972,8.905475
16,12,0.000000,0.481030,0.406711,0.960413,2.477766,4.632823,7.110590
16,13,0.000001,0.545514,0.459501,1.070012,3.115295,5.492909,8.608205
16,14,0.000001,0.500789,0.422272,0.998423,2.537477,4.808485,7.345962
16,15,0.000001,0.527242,0.431354,1.028789,3.586825,5.992284,9.579110
16,16,0.000000,0.477220,0.402344,0.943585,2.713130,5.324500,8.037630
16,17,0.000001,0.488418,0.444334,0.980605,3.231817,5.513964,8.745781
16,18,0.000001,0.538625,0.441391,1.043039,3.058717,5.778670,8.837387
16,19,0.000001,0.499392,0.424831,1.004051,2.391871,4.690237,7.082108
16,20,0.000000,0.500091,0.439298,1.007680,2.905921,5.312488,8.218410
16,21,0.000001,0.540352,0.447688,1.060725,3.665168,6.137862,9.803031
16,22,0.000001,0.619054,0.421294,1.104950,2.390072,4.848654,7.238726
16,23,0.000001,0.478390,0.410022,0.954977,2.733491,5.334538,8.068028
16,24,0.000000,0.501135,0.415084,0.964092,2.263590,4.735771,6.999360
16,25,0.000001,0.551939,0.447910,1.076465,2.078868,4.373219,6.452088
16,26,0.000001,0.546591,0.460218,1.080462,2.719548,5.142700,7.862249
16,27,0.000001,0.468826,0.420402,0.975413,2.328544,4.679880,7.008424
16,28,0.000001,0.535629,0.431975,1.010444,2.454716,5.331276,7.785992
16,29,0.000001,0.504374,0.451444,1.027575,2.774803,5.364270,8.139072
16,30,0.000001,0.496899,0.429204,0.999471,3.095520,5.655398,8.750916
16,31,0.000001,0.471547,0.423658,0.958407,3.013329,5.660480,8.673809
16,32,0.000001,0.558661,0.440637,1.069491,2.999751,5.164038,8.163790
16,33,0.000001,0.516704,0.429803,1.033306,2.492454,4.850265,7.342718
16,34,0.000001,0.505253,0.447214,1.010382,2.236896,4.416996,6.653892
16,35,0.000000,0.469376,0.404987,0.923539,2.609820,5.171422,7.781242
16,36,0.000001,0.501304,0.448198,1.004505,2.333056,4.664761,6.997817
17,0,0.000001,0.509426,0.409773,0.919909,3.539198,5.764184,9.303382
17,1,0.000001,0.520828,0.439652,1.004454,2.139419,4.693264,6.832684
17,2,0.000001,0.504406,0.437756,1.020597,2.103458,4.391443,6.494902
17,3,0.000001,0.553449,0.460981,1.089997,2.690706,5.336232,8.026939
17,4,0.000001,0.512347,0.416311,1.024001,2.281325,4.763398,7.044724
17,5,0.000001,0.492225,0.410537,0.968141,2.338417,4.474492,6.812908
17,6,0.000000,0.488452,0.406777,0.948982,2.318089,4.521602,6.839691
17,7,0.000001,0.545612,0.435535,1.047959,2.576731,5.066167,7.642899
17,8,0.000001,0.579018,0.444734,1.092492,2.842325,5.229560,8.071886
17,9,0.000001,0.526877,0.437109,1.040776,2.948247,5.445006,8.393253
17,10,0.000001,0.537710,0.427094,1.045851,2.943847,5.791989,8.735835
17,11,0.000001,0.533764,0.445189,1.056654,2.899862,5.541194,8.441055
17,12,0.000001,0.515099,0.409550,1.003258,2.448087,4.729414,7.177502
17,13,0.000000,0.491569,0.380139,0.918419,2.490048,5.230469,7.720518
17,14,0.000001,0.509467,0.410518,0.973039,2.827593,4.886608,7.714200
17,15,0.000000,0.544949,0.405969,1.010652,3.084534,5.815088,8.899623
17,16,0.000001,0.453122,0.374848,0.876478,3.125515,5.309139,8.434654
17,17,0.000001,0.513803,0.436886,1.009542,2.884813,5.358523,8.243336
17,18,0.000001,0.534498,0.428794,1.031735,2.619441,4.873550,7.492992
17,19,0.000000,0.539365,0.430987,1.060294,2.911613,5.404695,8.316308
17,20,0.000001,0.558934,0.434550,1.080709,2.968983,5.597045,8.566029
17,21,0.000001,0.550236,0.428940,1.055398,2.869884,5.139137,8.009021
17,22,0.000000,0.497595,0.415816,0.982010,3.515849,6.063018,9.578867
17,23,0.000001,0.469334,0.402782,0.943392,2.702737,5.244323,7.947059
17,24,0.000001,0.535709,0.423229,1.013619,2.495404,4.723644,7.219049
17,25,0.000001,0.497884,0.400355,0.965370,2.393390,4.897494,7.290884
17,26,0.000001,0.495393,0.401775,0.956429,2.852945,5.294355,8.147300
17,27,0.000001,0.517713,0.433561,1.003563,2.896479,5.353310,8.249789
17,28,0.000001,0.486333,0.401341,0.942534,2.518520,4.961997,7.480517
17,29,0.000001,0.468716,0.389796,0.909974,2.926089,5.498016,8.424105
17,30,0.000001,0.530517,0.428387,1.006485,2.052197,4.336902,6.389099
17,31,0.000000,0.448068,0.377432,0.901673,3.827882,6.209324,10.037207
17,32,0.000001,0.518410,0.426714,0.979963,2.725025,5.188262,7.913286
17,33,0.000000,0.503039,0.411772,0.996510,2.459962,4.926152,7.386113
17,34,0.000001,0.501639,0.432081,1.005396,3.277780,5.850203,9.127983
17,35,0.000001,0.501689,0.405182,0.974893,2.334486,4.681938,7.016424
17,36,0.000001,0.659026,0.416178,1.148434,2.646666,5.049194,7.695861
18,0,0.000000,0.528469,0.418325,0.947486,2.186480,4.168553,6.355033
18,1,0.000001,0.501638,0.427092,0.981384,2.585980,4.993414,7.579394
18,2,0.000001,0.535735,0.423469,1.020664,2.366592,4.356171,6.722763
18,3,0.000001,0.474918,0.415615,0.948307,2.632165,5.123474,7.755639
18,4,0.000001,0.509860,0.438555,1.009722,2.571246,4.982639,7.553885
18,5,0.000001,0.511581,0.453497,1.037410,2.445985,4.921293,7.367278
18,6,0.000001,0.501154,0.430776,1.000437,2.293515,4.481379,6.774894
18,7,0.000001,0.481275,0.421355,0.970983,2.408111,4.869633,7.277743
18,8,0.000001,0.544199,0.437917,1.051819,2.538584,5.016303,7.554887
18,9,0.000001,0.508412,0.413249,1.000002,2.875891,5.345675,8.221565
18,10,0.000001,0.481297,0.424256,0.967412,1.859554,3.914237,5.773791
18,11,0.000000,0.487876,0.426824,0.964882,1.937549,4.719810,6.657360
18,12,0.000001,0.517439,0.469018,1.046403,2.640100,5.429455,8.069555
18,13,0.000000,0.493326,0.447959,1.030872,2.195330,4.040363,6.235693
18,14,0.000001,0.526690,0.437176,1.022071,2.803523,5.393498,8.197021
18,15,0.000000,0.507247,0.399053,0.963362,2.050497,4.626746,6.677242
18,16,0.000001,0.464303,0.395142,0.911076,3.281337,4.935396,8.216733
18,17,0.000001,0.484246,0.431561,0.950078,2.734084,5.301253,8.035337
18,18,0.000001,0.477750,0.403425,0.942101,2.137514,4.624356,6.761870
18,19,0.000001,0.502755,0.421244,0.972243,2.542434,4.769118,7.311551
18,20,0.000001,0.470783,0.383967,0.927175,2.955236,5.978341,8.933578
18,21,0.000001,0.506549,0.439503,0.995118,2.636322,4.930189,7.566510
18,22,0.000001,0.536293,0.447994,1.056188,2.407204,4.112061,6.519264
18,23,0.000001,0.572004,0.437438,1.067294,2.020477,4.533168,6.553646
18,24,0.000001,0.471190,0.409588,0.935747,2.497013,4.675645,7.172659
18,25,0.000001,0.474512,0.436959,0.952358,2.677820,5.068746,7.746566
18,26,0.000001,0.504382,0.437742,0.999526,2.481318,4.864794,7.346112
18,27,0.000001,0.476509,0.412279,0.961296,2.228443,4.435009,6.663451
18,28,0.000001,0.511508,0.460873,1.033141,2.918933,5.649582,8.568515
18,29,0.000001,0.558546,0.469628,1.113189,2.509462,5.354523,7.863984
18,30,0.000001,0.517579,0.456211,1.060408,2.513563,5.139281,7.652843
18,31,0.000001,0.490585,0.423652,0.999935,2.975744,5.765528,8.741273
18,32,0.000001,0.506338,0.454395,1.035161,3.025784,5.696409,8.722193
18,33,0.000001,0.506453,0.453411,1.035066,2.679694,5.207997,7.887691
18,34,0.000001,0.503996,0.450345,1.033793,2.789837,5.804639,8.594476
18,35,0.000001,0.492939,0.423918,0.981635,2.194616,4.754056,6.948672
18,36,0.000001,0.532125,0.414392,1.006913,2.820434,5.531551,8.351987
19,0,0.000001,0.567181,0.427738,1.003725,2.522498,4.605490,7.127987
19,1,0.000001,0.475875,0.414501,0.953217,2.672764,4.772574,7.445339
19,2,0.000001,0.458149,0.387467,0.887913,2.997532,4.962001,7.959533
19,3,0.000001,0.511239,0.427484,0.973955,2.602929,5.324579,7.927508
19,4,0.000001,0.503402,0.438607,1.009838,2.947862,5.939572,8.887435
19,5,0.000001,0.505065,0.450888,1.031215,2.546576,5.035211,7.581787
19,6,0.000001,0.492174,0.441291,1.006522,2.182916,4.807596,6.990512
19,7,0.000001,0.501049,0.411020,0.972715,2.374226,4.710341,7.084567
19,8,0.000001,0.504739,0.409899,0.973989,2.722529,5.140469,7.862997
19,9,0.000001,0.528296,0.431300,1.020211,2.371052,4.544860,6.915912
